Account Name,VM UUID,VM Name,VM Type,Power State,CPUs,Storage Capacity,Memory,Reserved Memory,Is CVM,Last Reported,Theater,Region,Sub Region,Cluster UUID,Cluster Name,Node UUID,Node Serial Number,Hypervisor Type,Guest OS
"Petronas Energy Canada Ltd",6d5df3ca-ddcc-4111-a457-8d8bb9a28450,"CALV91240","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",3bcd2259-0d2b-4cf7-81e4-211449aad814,"CALV91241","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",07e53afb-66e2-464f-a801-50687c6844cc,"CALV91242","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",7a7efe14-f283-43bc-8cf4-438f71be97cf,"CALV91246","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",4c679ab8-e138-4239-81eb-78feadbcbce2,"CALV91247","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",85a7cdd1-1c8d-4d18-b888-0264228e2e1e,"CALV91248","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",5097bbad-ae8e-44c0-a7d3-1f1790984489,"CALV91249","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",80f2c607-09fe-408d-9085-de05105ee36d,"CALV91250","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",19ab8651-ebf5-44c0-8021-f12f22731239,"CALV91251","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",41022bd8-cd77-4f81-8a1a-0d6f01f21808,"CALV91252","kGuestVM","on",8,101 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",0595153c-e5b6-460b-8385-4ccebe59a100,"CALV91253","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",8ac18677-d948-492d-8428-233a23c96f5f,"CALV91254","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",d43f4723-7b0b-4de8-9f5c-b37ce18d60fd,"CALV91255","kGuestVM","on",8,115 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",e2c2acfe-5c13-407a-8137-470618083301,"CALV91256","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",abc097ce-9809-4e98-b7f3-aad3dd00634f,"CALV91257","kGuestVM","on",8,112 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",ef44cf80-5275-46af-a267-5a0c70f70720,"CALV91258","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","windows:64:Windows10Enterprise"
"Petronas Energy Canada Ltd",d67895e1-f3ae-4966-82d2-1c601c680cfd,"CALV91259","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",a989cbeb-3a98-41d7-be4e-0419da6aadbf,"CALV91260","kGuestVM","on",8,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",0112f5ba-d7bc-4714-9103-79a3e111c3f5,"CALV91261","kGuestVM","on",32,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",0c62b8fb-821c-45a6-9db6-396c0b03159c,"CALV91262","kGuestVM","on",32,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",e3f7ba08-c791-4e4f-b01b-5182589d7511,"CALV91263","kGuestVM","on",8,118 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",a29cea2b-7b99-4132-8ce9-eb8008fc4551,"CALV91264","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",e1c12e59-48f9-4ef8-b2c7-77b341930c78,"CALV91265","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",c83dfcff-dc9a-42d1-a3d1-162c8de9234e,"CALV91266","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",596fb8eb-6222-4de2-9c6e-e17968c2e383,"CALV91267","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",87e0b812-979c-4727-863c-11671fcb4f48,"CALV91268","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",baae41d4-5d91-4423-a7dd-9b3aa8544028,"CALV91270","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",73a5d7f8-6b51-4d74-9f74-35a95890d6da,"CALV91271","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",889701a6-ebef-46b7-9571-c13cddb17cb1,"CALV91272","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",2729d9fd-e773-448f-b124-3afab8267101,"CALV91273","kGuestVM","on",8,128 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",95b3323c-cce6-49ab-8668-66b3f042535c,"CALV91274","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",1b5bc0f8-43db-4040-bc9b-a783c377667e,"CALV91275","kGuestVM","on",32,105 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",ff1c92bd-9700-4612-9956-4fc3a92864e0,"CALV91276","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",7621f3ff-4a7b-4536-bd92-cbe0d57355e6,"CALV91277","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",1029edfc-42a5-4d96-8e66-38e034142ed2,"CALV91278","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",5777134e-63fc-4e5d-8be9-abcdb53f4b2b,"CALV91279","kGuestVM","on",32,104 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",1ae4ad1e-7d4d-4866-b580-f0592241427b,"CALV91280","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",c247d000-64d0-4aa2-ac45-a1470e858e0e,"CALV91281","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",555eb215-0988-4335-8f33-0931b8751bb8,"CALV91282","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",975bd1fd-9cfb-419d-86f8-cb31d53df717,"CALV91283","kGuestVM","on",8,112 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",23af26e2-70ae-4f53-b017-f3d96f385286,"CALV91284","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",c7660a96-52a2-4353-9c2b-37efd03d40d5,"CALV91285","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",709a03ae-ccb1-4367-808c-b20cef032c20,"CALV91286","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",d472d89c-0dbe-4fdb-85a9-27d2197898e4,"CALV91287","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",abe901e7-06b2-4508-8466-3321b94f5398,"CALV91288","kGuestVM","on",8,200 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",a07e476b-6a91-4d60-ab12-7cc099b531c3,"CALV91289","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",f84edc35-222d-46d4-b486-2b616b69453c,"CALV91290","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",cbce3fd0-fe86-4b50-8cae-b32605d2c3a4,"CALV91291","kGuestVM","on",8,119 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",41fe41fb-1d8d-4fd7-bf2d-f21a2e81d844,"CALV91292","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",c78e9211-1ed3-4a6e-bd2d-d44f2e656a80,"CALV91293","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",7d9483c3-0f4d-434f-b4ab-5d663f451b1b,"CALV91294","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",c7e4e5a7-c647-442c-9016-ddef04999d54,"CALV91295","kGuestVM","on",8,102 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",a27d0858-784e-48d1-b6c4-6d60a9d25f03,"CALV91296","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",644016f2-961a-405c-bb4c-171d17ac5e3f,"CALV91297","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",de73eea1-c763-4514-a14c-1e8c2ba5c2cb,"CALV91298","kGuestVM","on",8,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",d94ce1de-0a71-4a7c-ba2d-f3b7b4386634,"CALV91300","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",fe0cee9c-c8fa-4602-ade0-823b12b65e49,"CALV91301","kGuestVM","on",8,120 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",9d846087-c9f2-4232-b9c1-58e573515262,"CALV91302","kGuestVM","on",8,102 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",66edb604-0474-4c69-8dc2-a679839613c7,"CALV91304","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",9837eac4-2ea6-465c-80df-b452e45986cd,"CALV91305","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",24855e14-8e32-49e7-af58-a2906a077a5e,"CALV91306","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",cc0cb64d-ce2d-4ca6-ae83-278cb1b884fe,"CALV91307","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",be73fae1-29c9-4fb9-ab95-9238b06cc5dc,"CALV91308","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",cfbe31ce-ad64-45a7-99cb-7ab8840c6d67,"CALV91309","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",9893a09f-9918-4660-8b9f-07612ff0234d,"CALV91310","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",4db6a1fe-781f-4ac8-a1d9-0de5eb1834d3,"CALV91311","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",c3544028-4a5f-4413-ac7a-50fdc05c2acf,"CALV91312","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",889ec700-2fc2-41a0-a778-bd681b30de87,"CALV91315","kGuestVM","on",8,101 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
