Account Name,Serial Number,Node Serial Number,Cluster Name,Cluster UUID,Account Executive,Account Executive Email,Asset Model,Asset Age,Model Family,Asset Status,Node Count (Operational),Node Count (Assets),AOS Version,Node License Mode,Hypervisor Type,Hypervisor Version,Install Location,Ship Date,Last Pulse Date,SSD Capacity (In TiB),SSD Capacity (In TB),HDD Capacity (In TiB),HDD Capacity (In TB),CPU Core Count,Contract Coverage,Contract Status,Contract Start Date,Contract End Date,Break Fix Contact Phone,Break Fix Contact Email,Asset EOL,Asset EOM,Order Type,Region,Sub Region,Incumbent Reseller,Incumbent Distributor,Cluster Tag,Sales Order,Asset Tag (Internal),Install Country,Install Zip,Install Base Address,Prior Contract End Date
"WhiteCap Resources",17FM6G460108,"-","WC-WEYNTNX01",00055fc8-1df2-ef0f-2a66-ac1f6b1caee4,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1365S-G5,7,"NX-1000","Shipped",-,3,"6.5.3.7",NX,"AHV","Nutanix 20220304.423","Weyburn",2017-12-01,2024-03-05 00:00,2.62 TiB,2.88 TB,52.78 TiB,48 TB,36,"Production: 24x7 service; NBD parts",EXPIRED,2017-12-01,2023-10-31,"+1 4038172197","ryan.kuffler@wcap.ca",Oct 2023,Apr 2022,"Revenue","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-036409","-","CANADA (CA)","-","F79R+PCQ, Weyburn, Saskatchewan, CANADA (CA)","-"
"WhiteCap Resources",24SW000387237,"-","WC-RST-NXA",0005e716-153b-a19e-276d-3ceceffe1e48,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,3,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2022-08-03,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-02,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-137063","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, AB, CANADA (CA), T2P 1G1","2025-08-02"
"WhiteCap Resources",24SW000387238,"-","WC-WCO-NXA",0005e702-70d1-2bb6-4683-3ceceffe1d6e,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-08,2025-09-08 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-07,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-162951","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, Alberta, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",24SW000387238,"-","WC-GPO-NXA",0005f539-9244-cb21-751e-3cecefd47569,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-08,2025-09-08 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-07,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-162951","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, Alberta, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",24SW000387239,"-","WC-KBP-NXB",0005e716-0b5a-1bf7-1c68-3ceceffe1b50,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-09,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-08,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-162958","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, Alberta, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",24SW000387240,"-","WC-SWC-NXA",0005a7ac-2a32-57d7-0000-000000027ccb,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-09,2025-07-11 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-08,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-162959","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, Alberta, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",24SW000387240,"-","WC-KBP-NXB",0005e716-0b5a-1bf7-1c68-3ceceffe1b50,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,2,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2023-08-09,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-25,2026-08-08,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-162959","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, Alberta, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",24SW000387553,"-","PRISM.WCAP.CA",8606610f-7ab8-409d-9687-50bedb2cdb1f,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"2024.3.1.7",NX-SWO,"Not Found","-","Calgary",2024-11-26,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-26,2026-08-02,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-137063","-","CANADA (CA)","T2P 1G1","3800, 525 - 8th Avenue SW, Calgary, AB, CANADA (CA), T2P 1G1","2025-08-02"
"WhiteCap Resources",25SG5T050013,"WM251S000142","WC-GLP-NXA",00063373-2db4-cb89-6a84-7cc255eaac5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-04,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T050031,"WM251S000272","WC-GLP-NXA",00063373-2db4-cb89-6a84-7cc255eaac5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-04,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T050033,"WM251S000235","WC-GLP-NXA",00063373-2db4-cb89-6a84-7cc255eaac5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-04,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T050042,"WM251S000109","WC-MUS-NXB",000631b7-bf0a-7a30-7263-7cc255eaabe0,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-06,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T050045,"WM251S000225","WC-MUS-NXB",000631b7-bf0a-7a30-7263-7cc255eaabe0,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-06,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T050058,"WM251S002018","WC-MUS-NXB",000631b7-bf0a-7a30-7263-7cc255eaabe0,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-06,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SG5T080122,"WM251S000127","WC-CGY-NXD",0005e704-225b-e742-16fd-3ceceffe1ca0,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-02-28,2025-10-23 00:00,13.97 TiB,15.36 TB,-,-,16,"Production: 24x7 service; NBD parts",Under Support,2025-02-28,2026-11-27,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-205054","-","CANADA (CA)","T2C 3C2","UNIT 204 BUILDING D - 7007 - 54 ST, Calgary, AB, CANADA (CA), T2C 3C2","-"
"WhiteCap Resources",25SH5T280089,"WM253S001182","WC-GCK-NXA",00063e9d-48cc-f8c3-5293-7cc255ec2d38,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-07-24,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-07-24,2028-07-23,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216219","-","CANADA (CA)","T2P 1G1","3800 525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SH5T280099,"WM253S001061","WC-GCK-NXA",00063e9d-48cc-f8c3-5293-7cc255ec2d38,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-07-24,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-07-24,2028-07-23,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216219","-","CANADA (CA)","T2P 1G1","3800 525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SH5T280132,"WM253S001173","WC-GCK-NXA",00063e9d-48cc-f8c3-5293-7cc255ec2d38,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-07-24,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-07-24,2028-07-23,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216219","-","CANADA (CA)","T2P 1G1","3800 525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SH5T340006,"WM255S003290","WC-SMK-NXA",00063ea0-53a3-de29-49ae-7cc255ed44cb,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-09-03,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-09-03,2028-09-02,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-219645","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SH5T340027,"WM255S003084","WC-SMK-NXA",00063ea0-53a3-de29-49ae-7cc255ed44cb,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-09-03,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-09-03,2028-09-02,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-219645","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SH5T340055,"IM253S010254","WC-SMK-NXA",00063ea0-53a3-de29-49ae-7cc255ed44cb,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",1,1,"6.10.1",NX-SWO,"AHV","20230302","Calgary",2025-09-03,2025-10-23 00:00,6.98 TiB,7.68 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-09-03,2028-09-02,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-219645","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000403109,"-","PRISM.WCAP.CA",8606610f-7ab8-409d-9687-50bedb2cdb1f,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-E-STR-PR,0,"Software Only","Shipped",-,-,"2024.3.1.7",NX-SWO,"Not Found","-","Calgary",2025-02-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000403110,"-","WC-EST-NXA",00061972-1b06-3393-1190-7cc255e1e208,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-02-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000403110,"-","WC-GLNNTNX01",0005a0fe-ace6-1f1b-0000-00000002b8a5,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-02-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-04,2028-02-03,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-202310","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000403758,"-","PRISM.WCAP.CA",8606610f-7ab8-409d-9687-50bedb2cdb1f,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-E-STR-PR,0,"Software Only","Shipped",-,-,"2024.3.1.7",NX-SWO,"Not Found","-","Calgary",2025-02-06,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000403759,"-","WC-GLNNTNX01",0005a0fe-ace6-1f1b-0000-00000002b8a5,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-02-06,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000403759,"-","WC-STR-NXA",00061057-fe1d-855f-4235-3cecefdb38a6,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-02-06,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-02-06,2028-02-05,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-203382","-","CANADA (CA)","T2P1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000404411,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-02-10,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",No Support Contract,2025-03-01,2027-04-30,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-204975","-","CANADA (CA)","T2C 3C2","UNIT 204 BUILDING D - 7007 - 54 ST, Calgary, AB, CANADA (CA), T2C 3C2","-"
"WhiteCap Resources",25SW000404412,"-","PRISM.WCAP.CA",8606610f-7ab8-409d-9687-50bedb2cdb1f,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"2024.3.1.7",NX-SWO,"Not Found","-","Calgary",2025-02-10,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-01,2027-04-30,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-204975","-","CANADA (CA)","T2C 3C2","UNIT 204 BUILDING D - 7007 - 54 ST, Calgary, AB, CANADA (CA), T2C 3C2","-"
"WhiteCap Resources",25SW000408924,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-02-28,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",No Support Contract,2025-03-08,2026-12-07,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-205054","-","CANADA (CA)","T2C 3C2","UNIT 204 BUILDING D - 7007 - 54 ST, Calgary, AB, CANADA (CA), T2C 3C2","-"
"WhiteCap Resources",25SW000408925,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-02-28,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-08,2026-12-07,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-205054","-","CANADA (CA)","T2C 3C2","UNIT 204 BUILDING D - 7007 - 54 ST, Calgary, AB, CANADA (CA), T2C 3C2","-"
"WhiteCap Resources",25SW000410413,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-03-07,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-14,2027-04-29,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-206701","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000410497,"-","WC-KBP-NXB",0005e716-0b5a-1bf7-1c68-3ceceffe1b50,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-07,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-07,2026-03-06,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206797","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000410497,"-","WC-OLDS-NXA",00061a02-c6d8-af73-118f-7cc255e25075,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-07,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-07,2026-03-06,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206797","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000410497,"-","WC-WEY-NXB",00060a38-a283-4d16-03fb-72e284297081,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-07,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-07,2026-03-06,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206797","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000410890,"-","WC-CGY-NXD",0005e704-225b-e742-16fd-3ceceffe1ca0,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-11,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-14,2026-12-07,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206798","-","CANADA (CA)","T2P1G1","3800 525 - 8TH AVE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000410891,"-","WC-CGY-NXD",0005e704-225b-e742-16fd-3ceceffe1ca0,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-11,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-14,2026-12-07,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206798","-","CANADA (CA)","T2P1G1","3800 525 - 8TH AVE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
